Join_Count,TARGET_FID,LOCATION,CATEGORY,PATTERN,PERC_HOT,PERC_COLD,TREND_Z,TREND_P,TREND_BIN,SUM_VALUE,MIN_VALUE,MAX_VALUE,MEAN_VALUE,STD_VALUE,MED_VALUE,STATEFP,COUNTYFP,COUNTYNS,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,Shape_Length_1,Shape_Area_1,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION_1,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE,GeoLevel,Comparison,STATE_NAME_1,STATE_ABBR,COUNTY_FIPS,COUNTY_NAME,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Shape_Length,Shape_Area
1,52,460,-7,Oscillating Cold Spot,20.000000000000000,56.666666666666664,-0.949359480102186,0.342437823020277,0.000000000000000,7.000000000000000,0.000000000000000,2.000000000000000,0.233333333333333,0.558768487141340,0.000000000000000,12,131,00295727,0500000US12131,12131,Walton,Walton County,FL,Florida,06,2689179222.000000000000000,961275980.000000000000000,2.648633416896657,0.279742834277169,12,Florida,FL,12131,Walton County,12131,"Walton County, Florida",1038.297475999999961,76618,0,56744,37,31491,969,13497,1590,1917,405,7492,827,4572,657,10146,1272,15309,141,15576,0,12032,1044,1677,458,844,301,12958,322,10906,1027,7373,702,842,307,1219,393,1584,18,18.000000000000000,2.100000000000000,5.300000000000000,1.100000000000000,23.800000000000001,2.500000000000000,8.100000000000000,1.200000000000000,13.500000000000000,1.700000000000000,20.000000000000000,0.200000000000000,20.300000000000001,0.000000000000000,16.100000000000001,1.400000000000000,5.300000000000000,1.400000000000000,1.200000000000000,0.400000000000000,16.899999999999999,0.400000000000000,19.199999999999999,1.800000000000000,13.000000000000000,1.200000000000000,2.600000000000000,0.500000000000000,3.900000000000000,1.200000000000000,2.100000000000000,0.000000000000000,0.166700000000000,0.545500000000000,0.424200000000000,0.212100000000000,0.681800000000000,2.030300000000000,0.287900000000000,0.439400000000000,0.636400000000000,0.439400000000000,0.393900000000000,0.318200000000000,2.227300000000000,0.318200000000000,0.075800000000000,0.075800000000000,0.075800000000000,0.848500000000000,0.439400000000000,0.575800000000000,0.197000000000000,0.393900000000000,2.454600000000000,0.439400000000000,6.788000000000000,0.257600000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75798,3201,514,2816,507,5067,0,847,179,254,102,0,35,3570,506,404,224,10.199999999999999,1.600000000000000,3.700000000000000,0.700000000000000,6.600000000000000,0.000000000000000,1.100000000000000,0.200000000000000,0.300000000000000,0.100000000000000,0.000000000000000,0.100000000000000,4.700000000000000,0.700000000000000,0.500000000000000,0.300000000000000,County,State,Florida,FL,12131,Walton County,1468,757,Walton County,county,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",12,131,647357.926399999996647,661431.617199999978766,677413.652800000039861,695421.857599999988452,714820.297400000039488,732230.185900000040419,740730.200900000054389,740683.288799999980256,734552.807499999995343,729714.496700000017881,726805.160999999963678,724975.606600000057369,32186.944399999454618,64749961.863041013479233
3,53,475,7,Oscillating Hot Spot,60.000000000000000,6.666666666666667,3.944751737458065,0.000079882695845,3.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.033333333333333,0.179505493571150,0.000000000000000,12,077,00308549,0500000US12077,12077,Liberty,Liberty County,FL,Florida,06,2164099095.000000000000000,19582444.000000000000000,2.988380705530858,0.204676888104742,12,Florida,FL,12077,Liberty County,12077,"Liberty County, Florida",835.562988399999995,7704,0,3118,171,2447,194,1927,357,227,127,475,120,1046,188,682,229,1066,156,1478,157,1526,247,244,105,45,84,2120,290,5,22,1264,198,36,36,189,87,1443,29,30.500000000000000,5.700000000000000,8.199999999999999,4.300000000000000,19.399999999999999,4.700000000000000,19.000000000000000,3.200000000000000,10.800000000000001,3.600000000000000,13.800000000000001,2.000000000000000,19.199999999999999,2.000000000000000,24.199999999999999,3.900000000000000,10.000000000000000,4.200000000000000,0.600000000000000,1.100000000000000,27.500000000000000,3.800000000000000,0.200000000000000,0.700000000000000,40.500000000000000,5.600000000000000,1.400000000000000,1.200000000000000,7.700000000000000,3.500000000000000,18.699999999999999,0.400000000000000,0.787900000000000,0.909100000000000,0.075800000000000,0.803000000000000,0.257600000000000,2.833400000000000,0.636400000000000,0.045500000000000,0.454500000000000,0.984800000000000,1.000000000000000,0.075800000000000,2.560600000000000,0.545500000000000,0.378800000000000,0.378800000000000,0.378800000000000,0.030300000000000,0.878800000000000,0.166700000000000,0.954500000000000,0.969700000000000,3.000000000000000,0.803000000000000,8.772800000000000,0.651500000000000,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,2,5,7151,598,140,1144,220,603,207,8,10,56,47,0,21,297,125,12,13,24.399999999999999,5.500000000000000,14.800000000000001,2.900000000000000,7.800000000000000,2.700000000000000,0.100000000000000,0.100000000000000,0.700000000000000,0.600000000000000,0.000000000000000,0.600000000000000,3.900000000000000,1.600000000000000,0.200000000000000,0.200000000000000,County,State,Florida,FL,12077,Liberty County,1858,2657,Liberty County,county,FL,FL,0,12,77,154369.881200000003446,157319.218800000002375,161034.541800000006333,164876.590700000000652,167792.697799999994459,171156.702400000009220,172887.636200000008103,173439.823200000013458,172205.934100000013132,170554.190899999986868,169083.327900000003865,168705.976699999999255,32186.944399999454618,64749961.863041013479233
1,54,476,7,Oscillating Hot Spot,60.000000000000000,13.333333333333334,3.534775110123113,0.000408122344161,3.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.033333333333333,0.179505493571150,0.000000000000000,12,039,00306918,0500000US12039,12039,Gadsden,Gadsden County,FL,Florida,06,1337405282.000000000000000,31475262.000000000000000,2.035685314100515,0.128731961562914,12,Florida,FL,12039,Gadsden County,12039,"Gadsden County, Florida",516.374854199999959,43746,0,18946,45,15885,386,14519,1296,734,228,3745,489,6020,576,5828,770,8416,90,9673,0,8195,763,1339,286,1022,293,29866,127,212,127,5193,506,319,110,1555,309,3671,75,35.500000000000000,3.200000000000000,4.300000000000000,1.300000000000000,23.600000000000001,3.000000000000000,19.699999999999999,1.900000000000000,14.199999999999999,1.900000000000000,19.199999999999999,0.200000000000000,22.100000000000001,0.000000000000000,19.899999999999999,1.900000000000000,8.400000000000000,1.800000000000000,2.500000000000000,100.000000000000000,68.299999999999997,0.300000000000000,1.100000000000000,0.700000000000000,27.399999999999999,2.700000000000000,2.000000000000000,0.600000000000000,9.800000000000001,1.900000000000000,8.400000000000000,0.200000000000000,0.893900000000000,0.181800000000000,0.409100000000000,0.848500000000000,0.757600000000000,3.090900000000000,0.787900000000000,0.363600000000000,0.878800000000000,0.742400000000000,0.939400000000000,0.681800000000000,3.606000000000000,1.000000000000000,0.954500000000000,0.954500000000000,0.954500000000000,0.227300000000000,0.636400000000000,0.303000000000000,1.000000000000000,0.727300000000000,2.894000000000000,0.727300000000000,10.545400000000001,0.909100000000000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,3,41305,4467,467,23853,380,4874,0,17,22,144,130,0,31,943,354,35,35,28.100000000000001,2.800000000000000,54.500000000000000,0.900000000000000,11.100000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.300000000000000,0.300000000000000,0.000000000000000,0.100000000000000,2.200000000000000,0.800000000000000,0.100000000000000,0.100000000000000,County,State,Florida,FL,12039,Gadsden County,1717,1105,Gadsden County,county,FL,FL,"Tallahassee, FL",12,39,149342.481100000004517,153022.978999999992084,157443.894999999989523,161700.703600000008009,164863.874199999991106,168208.935599999997066,171522.098399999988033,174804.883499999996275,177004.763399999996182,177837.168100000009872,177750.844400000001770,177142.910299999988638,32186.944399999454618,64749961.863041013479233
1,55,478,7,Oscillating Hot Spot,56.666666666666664,16.666666666666664,3.160714285714286,0.001573827928427,3.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.100000000000000,0.300000000000000,0.000000000000000,12,039,00306918,0500000US12039,12039,Gadsden,Gadsden County,FL,Florida,06,1337405282.000000000000000,31475262.000000000000000,2.035685314100515,0.128731961562914,12,Florida,FL,12039,Gadsden County,12039,"Gadsden County, Florida",516.374854199999959,43746,0,18946,45,15885,386,14519,1296,734,228,3745,489,6020,576,5828,770,8416,90,9673,0,8195,763,1339,286,1022,293,29866,127,212,127,5193,506,319,110,1555,309,3671,75,35.500000000000000,3.200000000000000,4.300000000000000,1.300000000000000,23.600000000000001,3.000000000000000,19.699999999999999,1.900000000000000,14.199999999999999,1.900000000000000,19.199999999999999,0.200000000000000,22.100000000000001,0.000000000000000,19.899999999999999,1.900000000000000,8.400000000000000,1.800000000000000,2.500000000000000,100.000000000000000,68.299999999999997,0.300000000000000,1.100000000000000,0.700000000000000,27.399999999999999,2.700000000000000,2.000000000000000,0.600000000000000,9.800000000000001,1.900000000000000,8.400000000000000,0.200000000000000,0.893900000000000,0.181800000000000,0.409100000000000,0.848500000000000,0.757600000000000,3.090900000000000,0.787900000000000,0.363600000000000,0.878800000000000,0.742400000000000,0.939400000000000,0.681800000000000,3.606000000000000,1.000000000000000,0.954500000000000,0.954500000000000,0.954500000000000,0.227300000000000,0.636400000000000,0.303000000000000,1.000000000000000,0.727300000000000,2.894000000000000,0.727300000000000,10.545400000000001,0.909100000000000,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,3,41305,4467,467,23853,380,4874,0,17,22,144,130,0,31,943,354,35,35,28.100000000000001,2.800000000000000,54.500000000000000,0.900000000000000,11.100000000000000,0.000000000000000,0.000000000000000,0.100000000000000,0.300000000000000,0.300000000000000,0.000000000000000,0.100000000000000,2.200000000000000,0.800000000000000,0.100000000000000,0.100000000000000,County,State,Florida,FL,12039,Gadsden County,1717,1105,Gadsden County,county,FL,FL,"Tallahassee, FL",12,39,149342.481100000004517,153022.978999999992084,157443.894999999989523,161700.703600000008009,164863.874199999991106,168208.935599999997066,171522.098399999988033,174804.883499999996275,177004.763399999996182,177837.168100000009872,177750.844400000001770,177142.910299999988638,32186.944399999454618,64749961.863041013479233
2,56,481,0,No Pattern Detected,43.333333333333336,40.000000000000000,3.215824263578902,0.001300704563797,3.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.033333333333333,0.179505493571150,0.000000000000000,12,073,00306916,0500000US12073,12073,Leon,Leon County,FL,Florida,06,1731219899.000000000000000,86414547.000000000000000,2.430660116672452,0.170721429428891,12,Florida,FL,12073,Leon County,12073,"Leon County, Florida",668.427463900000021,294128,0,134107,184,118755,1034,73303,3342,9021,858,39549,1680,11755,1013,23958,1665,41392,56,54119,46,34646,1522,8867,778,2377,434,132508,454,28027,1400,10255,771,2384,489,8141,654,17823,173,26.399999999999999,1.200000000000000,5.700000000000000,0.500000000000000,33.299999999999997,1.400000000000000,6.700000000000000,0.600000000000000,8.199999999999999,0.600000000000000,14.100000000000000,0.100000000000000,18.399999999999999,0.100000000000000,11.900000000000000,0.500000000000000,7.500000000000000,0.700000000000000,0.900000000000000,0.200000000000000,45.100000000000001,0.200000000000000,20.899999999999999,1.000000000000000,7.600000000000000,0.600000000000000,2.000000000000000,0.400000000000000,6.900000000000000,0.600000000000000,6.100000000000000,0.100000000000000,0.621200000000000,0.651500000000000,0.939400000000000,0.060600000000000,0.075800000000000,2.348500000000000,0.469700000000000,0.060600000000000,0.363600000000000,0.136400000000000,0.848500000000000,0.212100000000000,1.621200000000000,0.030300000000000,0.787900000000000,0.787900000000000,0.787900000000000,0.893900000000000,0.257600000000000,0.303000000000000,0.787900000000000,0.621200000000000,2.863600000000000,0.697000000000000,7.621200000000000,0.409100000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327057,11243,911,90250,1027,20385,0,10277,394,181,63,121,64,9999,1095,1295,451,9.500000000000000,0.800000000000000,30.699999999999999,0.300000000000000,6.900000000000000,0.000000000000000,3.500000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,3.400000000000000,0.400000000000000,0.400000000000000,0.200000000000000,County,State,Florida,FL,12073,Leon County,232,242,Leon County,county,FL,FL,"Tallahassee, FL",12,73,251115.250800000008894,253864.897599999996601,257217.763000000006286,261194.438099999999395,265333.063100000028498,269278.199399999983143,271462.589099999982864,271911.049999999988358,271070.280499999993481,270308.347200000018347,269677.022500000020955,269306.599400000006426,32186.944200003519654,64749961.058383762836456
2,57,482,0,No Pattern Detected,40.000000000000000,33.333333333333329,3.590430804668742,0.000330131865071,3.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,0.100000000000000,0.300000000000000,0.000000000000000,12,073,00306916,0500000US12073,12073,Leon,Leon County,FL,Florida,06,1731219899.000000000000000,86414547.000000000000000,2.430660116672452,0.170721429428891,12,Florida,FL,12073,Leon County,12073,"Leon County, Florida",668.427463900000021,294128,0,134107,184,118755,1034,73303,3342,9021,858,39549,1680,11755,1013,23958,1665,41392,56,54119,46,34646,1522,8867,778,2377,434,132508,454,28027,1400,10255,771,2384,489,8141,654,17823,173,26.399999999999999,1.200000000000000,5.700000000000000,0.500000000000000,33.299999999999997,1.400000000000000,6.700000000000000,0.600000000000000,8.199999999999999,0.600000000000000,14.100000000000000,0.100000000000000,18.399999999999999,0.100000000000000,11.900000000000000,0.500000000000000,7.500000000000000,0.700000000000000,0.900000000000000,0.200000000000000,45.100000000000001,0.200000000000000,20.899999999999999,1.000000000000000,7.600000000000000,0.600000000000000,2.000000000000000,0.400000000000000,6.900000000000000,0.600000000000000,6.100000000000000,0.100000000000000,0.621200000000000,0.651500000000000,0.939400000000000,0.060600000000000,0.075800000000000,2.348500000000000,0.469700000000000,0.060600000000000,0.363600000000000,0.136400000000000,0.848500000000000,0.212100000000000,1.621200000000000,0.030300000000000,0.787900000000000,0.787900000000000,0.787900000000000,0.893900000000000,0.257600000000000,0.303000000000000,0.787900000000000,0.621200000000000,2.863600000000000,0.697000000000000,7.621200000000000,0.409100000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327057,11243,911,90250,1027,20385,0,10277,394,181,63,121,64,9999,1095,1295,451,9.500000000000000,0.800000000000000,30.699999999999999,0.300000000000000,6.900000000000000,0.000000000000000,3.500000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,3.400000000000000,0.400000000000000,0.400000000000000,0.200000000000000,County,State,Florida,FL,12073,Leon County,232,242,Leon County,county,FL,FL,"Tallahassee, FL",12,73,251115.250800000008894,253864.897599999996601,257217.763000000006286,261194.438099999999395,265333.063100000028498,269278.199399999983143,271462.589099999982864,271911.049999999988358,271070.280499999993481,270308.347200000018347,269677.022500000020955,269306.599400000006426,32186.944399999454618,64749961.863041013479233
1,58,483,0,No Pattern Detected,30.000000000000000,33.333333333333329,3.575421226192904,0.000349664451816,3.000000000000000,16.000000000000000,0.000000000000000,6.000000000000000,0.533333333333333,1.477234653744023,0.000000000000000,12,073,00306916,0500000US12073,12073,Leon,Leon County,FL,Florida,06,1731219899.000000000000000,86414547.000000000000000,2.430660116672452,0.170721429428891,12,Florida,FL,12073,Leon County,12073,"Leon County, Florida",668.427463900000021,294128,0,134107,184,118755,1034,73303,3342,9021,858,39549,1680,11755,1013,23958,1665,41392,56,54119,46,34646,1522,8867,778,2377,434,132508,454,28027,1400,10255,771,2384,489,8141,654,17823,173,26.399999999999999,1.200000000000000,5.700000000000000,0.500000000000000,33.299999999999997,1.400000000000000,6.700000000000000,0.600000000000000,8.199999999999999,0.600000000000000,14.100000000000000,0.100000000000000,18.399999999999999,0.100000000000000,11.900000000000000,0.500000000000000,7.500000000000000,0.700000000000000,0.900000000000000,0.200000000000000,45.100000000000001,0.200000000000000,20.899999999999999,1.000000000000000,7.600000000000000,0.600000000000000,2.000000000000000,0.400000000000000,6.900000000000000,0.600000000000000,6.100000000000000,0.100000000000000,0.621200000000000,0.651500000000000,0.939400000000000,0.060600000000000,0.075800000000000,2.348500000000000,0.469700000000000,0.060600000000000,0.363600000000000,0.136400000000000,0.848500000000000,0.212100000000000,1.621200000000000,0.030300000000000,0.787900000000000,0.787900000000000,0.787900000000000,0.893900000000000,0.257600000000000,0.303000000000000,0.787900000000000,0.621200000000000,2.863600000000000,0.697000000000000,7.621200000000000,0.409100000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327057,11243,911,90250,1027,20385,0,10277,394,181,63,121,64,9999,1095,1295,451,9.500000000000000,0.800000000000000,30.699999999999999,0.300000000000000,6.900000000000000,0.000000000000000,3.500000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,3.400000000000000,0.400000000000000,0.400000000000000,0.200000000000000,County,State,Florida,FL,12073,Leon County,232,242,Leon County,county,FL,FL,"Tallahassee, FL",12,73,251115.250800000008894,253864.897599999996601,257217.763000000006286,261194.438099999999395,265333.063100000028498,269278.199399999983143,271462.589099999982864,271911.049999999988358,271070.280499999993481,270308.347200000018347,269677.022500000020955,269306.599400000006426,32186.944399999454618,64749961.863041013479233
1,59,484,0,No Pattern Detected,26.666666666666668,36.666666666666664,3.934640339976266,0.000083321372137,3.000000000000000,13.000000000000000,0.000000000000000,5.000000000000000,0.433333333333333,1.145522685162639,0.000000000000000,12,073,00306916,0500000US12073,12073,Leon,Leon County,FL,Florida,06,1731219899.000000000000000,86414547.000000000000000,2.430660116672452,0.170721429428891,12,Florida,FL,12073,Leon County,12073,"Leon County, Florida",668.427463900000021,294128,0,134107,184,118755,1034,73303,3342,9021,858,39549,1680,11755,1013,23958,1665,41392,56,54119,46,34646,1522,8867,778,2377,434,132508,454,28027,1400,10255,771,2384,489,8141,654,17823,173,26.399999999999999,1.200000000000000,5.700000000000000,0.500000000000000,33.299999999999997,1.400000000000000,6.700000000000000,0.600000000000000,8.199999999999999,0.600000000000000,14.100000000000000,0.100000000000000,18.399999999999999,0.100000000000000,11.900000000000000,0.500000000000000,7.500000000000000,0.700000000000000,0.900000000000000,0.200000000000000,45.100000000000001,0.200000000000000,20.899999999999999,1.000000000000000,7.600000000000000,0.600000000000000,2.000000000000000,0.400000000000000,6.900000000000000,0.600000000000000,6.100000000000000,0.100000000000000,0.621200000000000,0.651500000000000,0.939400000000000,0.060600000000000,0.075800000000000,2.348500000000000,0.469700000000000,0.060600000000000,0.363600000000000,0.136400000000000,0.848500000000000,0.212100000000000,1.621200000000000,0.030300000000000,0.787900000000000,0.787900000000000,0.787900000000000,0.893900000000000,0.257600000000000,0.303000000000000,0.787900000000000,0.621200000000000,2.863600000000000,0.697000000000000,7.621200000000000,0.409100000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327057,11243,911,90250,1027,20385,0,10277,394,181,63,121,64,9999,1095,1295,451,9.500000000000000,0.800000000000000,30.699999999999999,0.300000000000000,6.900000000000000,0.000000000000000,3.500000000000000,0.100000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,3.400000000000000,0.400000000000000,0.400000000000000,0.200000000000000,County,State,Florida,FL,12073,Leon County,232,242,Leon County,county,FL,FL,"Tallahassee, FL",12,73,251115.250800000008894,253864.897599999996601,257217.763000000006286,261194.438099999999395,265333.063100000028498,269278.199399999983143,271462.589099999982864,271911.049999999988358,271070.280499999993481,270308.347200000018347,269677.022500000020955,269306.599400000006426,32186.944399999454618,64749961.863041013479233
2,60,485,0,No Pattern Detected,20.000000000000000,33.333333333333329,3.928780234090116,0.000085377818437,3.000000000000000,21.000000000000000,0.000000000000000,6.000000000000000,0.700000000000000,1.594783161854091,0.000000000000000,12,065,00295733,0500000US12065,12065,Jefferson,Jefferson County,FL,Florida,06,1549018611.000000000000000,193063920.000000000000000,2.186189617878126,0.149045651996313,12,Florida,FL,12065,Jefferson County,12065,"Jefferson County, Florida",598.079183700000044,14458,0,6741,24,5519,238,3514,488,425,138,1039,220,1608,242,1322,299,3483,27,2480,10,2667,301,290,130,79,94,5704,70,28,22,2668,311,45,43,389,142,1195,22,26.699999999999999,3.700000000000000,6.700000000000000,2.100000000000000,18.800000000000001,3.900000000000000,14.900000000000000,2.200000000000000,10.000000000000000,2.200000000000000,24.100000000000001,0.200000000000000,17.199999999999999,0.100000000000000,20.199999999999999,2.300000000000000,5.300000000000000,2.300000000000000,0.600000000000000,0.700000000000000,39.500000000000000,0.500000000000000,0.400000000000000,0.300000000000000,39.600000000000001,4.600000000000000,0.800000000000000,0.600000000000000,7.000000000000000,2.500000000000000,8.300000000000001,0.200000000000000,0.636400000000000,0.848500000000000,0.060600000000000,0.651500000000000,0.166700000000000,2.363700000000000,0.484800000000000,0.681800000000000,0.212100000000000,0.787900000000000,0.393900000000000,0.075800000000000,2.151500000000000,0.197000000000000,0.712100000000000,0.712100000000000,0.712100000000000,0.075800000000000,0.848500000000000,0.015200000000000,0.848500000000000,0.712100000000000,2.500100000000000,0.484800000000000,7.727400000000000,0.424200000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,1337,247,4629,145,646,0,33,37,13,17,4,9,299,137,80,70,24.199999999999999,4.100000000000000,32.000000000000000,1.000000000000000,4.500000000000000,0.000000000000000,0.200000000000000,0.300000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,2.100000000000000,1.000000000000000,0.600000000000000,0.500000000000000,County,State,Florida,FL,12065,Jefferson County,2735,2196,Jefferson County,county,FL,FL,"Tallahassee, FL",12,65,250490.889200000005076,255422.977199999993900,260717.261700000002747,266100.216799999994691,271089.312600000004750,276301.183399999979883,279643.550099999993108,281432.737000000022817,281103.255100000009406,280675.701200000010431,280118.712500000023283,280092.800400000007357,32186.944399999454618,64749961.863041013479233
1,61,486,0,No Pattern Detected,20.000000000000000,40.000000000000000,2.950822949070151,0.003169285298556,3.000000000000000,17.000000000000000,0.000000000000000,7.000000000000000,0.566666666666667,1.520599297060939,0.000000000000000,12,065,00295733,0500000US12065,12065,Jefferson,Jefferson County,FL,Florida,06,1549018611.000000000000000,193063920.000000000000000,2.186189617878126,0.149045651996313,12,Florida,FL,12065,Jefferson County,12065,"Jefferson County, Florida",598.079183700000044,14458,0,6741,24,5519,238,3514,488,425,138,1039,220,1608,242,1322,299,3483,27,2480,10,2667,301,290,130,79,94,5704,70,28,22,2668,311,45,43,389,142,1195,22,26.699999999999999,3.700000000000000,6.700000000000000,2.100000000000000,18.800000000000001,3.900000000000000,14.900000000000000,2.200000000000000,10.000000000000000,2.200000000000000,24.100000000000001,0.200000000000000,17.199999999999999,0.100000000000000,20.199999999999999,2.300000000000000,5.300000000000000,2.300000000000000,0.600000000000000,0.700000000000000,39.500000000000000,0.500000000000000,0.400000000000000,0.300000000000000,39.600000000000001,4.600000000000000,0.800000000000000,0.600000000000000,7.000000000000000,2.500000000000000,8.300000000000001,0.200000000000000,0.636400000000000,0.848500000000000,0.060600000000000,0.651500000000000,0.166700000000000,2.363700000000000,0.484800000000000,0.681800000000000,0.212100000000000,0.787900000000000,0.393900000000000,0.075800000000000,2.151500000000000,0.197000000000000,0.712100000000000,0.712100000000000,0.712100000000000,0.075800000000000,0.848500000000000,0.015200000000000,0.848500000000000,0.712100000000000,2.500100000000000,0.484800000000000,7.727400000000000,0.424200000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,1337,247,4629,145,646,0,33,37,13,17,4,9,299,137,80,70,24.199999999999999,4.100000000000000,32.000000000000000,1.000000000000000,4.500000000000000,0.000000000000000,0.200000000000000,0.300000000000000,0.100000000000000,0.100000000000000,0.000000000000000,0.100000000000000,2.100000000000000,1.000000000000000,0.600000000000000,0.500000000000000,County,State,Florida,FL,12065,Jefferson County,2735,2196,Jefferson County,county,FL,FL,"Tallahassee, FL",12,65,250490.889200000005076,255422.977199999993900,260717.261700000002747,266100.216799999994691,271089.312600000004750,276301.183399999979883,279643.550099999993108,281432.737000000022817,281103.255100000009406,280675.701200000010431,280118.712500000023283,280092.800400000007357,32186.944400006905198,64749961.863070994615555
